id,doc_name,text,req_doc_id
9-3.1.2.3,Tactical Control System (TCS) System/Subsystem Specification - Cruise Missiles Project and Unmanned Air Vehicles Joint Project,Maintenance Operations Mode,9
9-3.1.3,Tactical Control System (TCS) System/Subsystem Specification - Cruise Missiles Project and Unmanned Air Vehicles Joint Project,Shutdown State,9
9-3.2,Tactical Control System (TCS) System/Subsystem Specification - Cruise Missiles Project and Unmanned Air Vehicles Joint Project,System Capability Requirements,9
9-3.2.1,Tactical Control System (TCS) System/Subsystem Specification - Cruise Missiles Project and Unmanned Air Vehicles Joint Project,Mission Planning Function,9
9-3.2.1.1,Tactical Control System (TCS) System/Subsystem Specification - Cruise Missiles Project and Unmanned Air Vehicles Joint Project,Flight Route Planning Capability,9
9-3.2.1.1.1,Tactical Control System (TCS) System/Subsystem Specification - Cruise Missiles Project and Unmanned Air Vehicles Joint Project,Map Display Task,9
9-3.2.1.2,Tactical Control System (TCS) System/Subsystem Specification - Cruise Missiles Project and Unmanned Air Vehicles Joint Project,Payload Planning Capability,9
9-3.2.2,Tactical Control System (TCS) System/Subsystem Specification - Cruise Missiles Project and Unmanned Air Vehicles Joint Project,Mission Control And Monitoring Functions,9
9-3.2.2.1,Tactical Control System (TCS) System/Subsystem Specification - Cruise Missiles Project and Unmanned Air Vehicles Joint Project,AV Control And Monitoring Capability,9
9-3.2.2.1.1,Tactical Control System (TCS) System/Subsystem Specification - Cruise Missiles Project and Unmanned Air Vehicles Joint Project,AV Flight Control Task,9
9-3.2.2.1.1.1,Tactical Control System (TCS) System/Subsystem Specification - Cruise Missiles Project and Unmanned Air Vehicles Joint Project,Flight Behavior Characteristics,9
9-3.2.2.1.2,Tactical Control System (TCS) System/Subsystem Specification - Cruise Missiles Project and Unmanned Air Vehicles Joint Project,AV Navigation Control Task,9
9-3.2.2.1.3,Tactical Control System (TCS) System/Subsystem Specification - Cruise Missiles Project and Unmanned Air Vehicles Joint Project,ADT Control Task,9
9-3.2.2.1.3.1,Tactical Control System (TCS) System/Subsystem Specification - Cruise Missiles Project and Unmanned Air Vehicles Joint Project,ADT Antenna Control,9
9-3.2.2.1.3.2,Tactical Control System (TCS) System/Subsystem Specification - Cruise Missiles Project and Unmanned Air Vehicles Joint Project,ADT Transmitter And Receiver Control,9
9-3.2.2.1.4,Tactical Control System (TCS) System/Subsystem Specification - Cruise Missiles Project and Unmanned Air Vehicles Joint Project,AV Launch/Recovery Task,9
9-3.2.2.1.4.1,Tactical Control System (TCS) System/Subsystem Specification - Cruise Missiles Project and Unmanned Air Vehicles Joint Project,Emergency Recovery,9
9-3.2.2.1.5,Tactical Control System (TCS) System/Subsystem Specification - Cruise Missiles Project and Unmanned Air Vehicles Joint Project,AV Monitoring Task,9
9-3.2.2.1.5.1,Tactical Control System (TCS) System/Subsystem Specification - Cruise Missiles Project and Unmanned Air Vehicles Joint Project,AV Monitoring Displays,9
9-3.2.2.2,Tactical Control System (TCS) System/Subsystem Specification - Cruise Missiles Project and Unmanned Air Vehicles Joint Project,Payload Control And Monitoring Capability,9
9-3.2.2.2.1,Tactical Control System (TCS) System/Subsystem Specification - Cruise Missiles Project and Unmanned Air Vehicles Joint Project,Payload Control Task,9
9-3.2.2.2.2,Tactical Control System (TCS) System/Subsystem Specification - Cruise Missiles Project and Unmanned Air Vehicles Joint Project,Payload Monitoring Task,9
9-3.2.2.2.2.1,Tactical Control System (TCS) System/Subsystem Specification - Cruise Missiles Project and Unmanned Air Vehicles Joint Project,Payload Monitoring Displays,9
9-3.2.2.3,Tactical Control System (TCS) System/Subsystem Specification - Cruise Missiles Project and Unmanned Air Vehicles Joint Project,Data Terminal Control And Monitoring Capability,9
9-3.2.2.3.1,Tactical Control System (TCS) System/Subsystem Specification - Cruise Missiles Project and Unmanned Air Vehicles Joint Project,Data Terminal Control Task,9
9-3.2.2.3.1.1,Tactical Control System (TCS) System/Subsystem Specification - Cruise Missiles Project and Unmanned Air Vehicles Joint Project,Antenna And Pedestal Control,9
9-3.2.2.3.1.2,Tactical Control System (TCS) System/Subsystem Specification - Cruise Missiles Project and Unmanned Air Vehicles Joint Project,Transmitter And Receiver Control,9
9-3.2.2.3.2,Tactical Control System (TCS) System/Subsystem Specification - Cruise Missiles Project and Unmanned Air Vehicles Joint Project,Data Terminal Monitoring Task,9
9-3.2.3,Tactical Control System (TCS) System/Subsystem Specification - Cruise Missiles Project and Unmanned Air Vehicles Joint Project,Payload Product Management Function,9
9-3.2.3.1,Tactical Control System (TCS) System/Subsystem Specification - Cruise Missiles Project and Unmanned Air Vehicles Joint Project,Payload Product Processing Capability,9
9-3.2.3.2,Tactical Control System (TCS) System/Subsystem Specification - Cruise Missiles Project and Unmanned Air Vehicles Joint Project,Payload Product Display Capability,9
9-3.2.3.3,Tactical Control System (TCS) System/Subsystem Specification - Cruise Missiles Project and Unmanned Air Vehicles Joint Project,Payload Product Exploitation Capability,9
9-3.2.4,Tactical Control System (TCS) System/Subsystem Specification - Cruise Missiles Project and Unmanned Air Vehicles Joint Project,Targeting Function,9
9-3.2.4.1,Tactical Control System (TCS) System/Subsystem Specification - Cruise Missiles Project and Unmanned Air Vehicles Joint Project,Target Coordinate Development Capability,9
9-3.2.4.2,Tactical Control System (TCS) System/Subsystem Specification - Cruise Missiles Project and Unmanned Air Vehicles Joint Project,Target Accuracy Estimation Capability,9
9-3.2.5,Tactical Control System (TCS) System/Subsystem Specification - Cruise Missiles Project and Unmanned Air Vehicles Joint Project,C4I System Interface Function,9
9-3.2.5.1,Tactical Control System (TCS) System/Subsystem Specification - Cruise Missiles Project and Unmanned Air Vehicles Joint Project,C4I Interface Control Capability,9
9-3.2.5.1.1,Tactical Control System (TCS) System/Subsystem Specification - Cruise Missiles Project and Unmanned Air Vehicles Joint Project,C4I Digital Interface Control Capability,9
9-3.2.5.1.2,Tactical Control System (TCS) System/Subsystem Specification - Cruise Missiles Project and Unmanned Air Vehicles Joint Project,C4I Analog Interface Control Capability,9
9-3.2.5.2,Tactical Control System (TCS) System/Subsystem Specification - Cruise Missiles Project and Unmanned Air Vehicles Joint Project,C4I Interface Data Processing Capability,9
9-3.2.5.2.1,Tactical Control System (TCS) System/Subsystem Specification - Cruise Missiles Project and Unmanned Air Vehicles Joint Project,C4I Digital Interface Data Processing Capability,9
9-3.2.5.2.2,Tactical Control System (TCS) System/Subsystem Specification - Cruise Missiles Project and Unmanned Air Vehicles Joint Project,C4I Analog Interface Data Processing Capability,9
9-3.2.5.3,Tactical Control System (TCS) System/Subsystem Specification - Cruise Missiles Project and Unmanned Air Vehicles Joint Project,C4I Interface Monitoring Capability,9
9-3.2.6,Tactical Control System (TCS) System/Subsystem Specification - Cruise Missiles Project and Unmanned Air Vehicles Joint Project,AV Maintenance Function,9
9-3.2.7,Tactical Control System (TCS) System/Subsystem Specification - Cruise Missiles Project and Unmanned Air Vehicles Joint Project,Payload Maintenance Function,9
9-3.2.8,Tactical Control System (TCS) System/Subsystem Specification - Cruise Missiles Project and Unmanned Air Vehicles Joint Project,Data Terminal Maintenance Function,9
9-3.2.9,Tactical Control System (TCS) System/Subsystem Specification - Cruise Missiles Project and Unmanned Air Vehicles Joint Project,Workstation and Peripheral Equipment Maintenance Function,9
9-3.2.10,Tactical Control System (TCS) System/Subsystem Specification - Cruise Missiles Project and Unmanned Air Vehicles Joint Project,Fault Detection/Location Function,9
9-3.2.11,Tactical Control System (TCS) System/Subsystem Specification - Cruise Missiles Project and Unmanned Air Vehicles Joint Project,Software Upgrade Function,9
9-3.2.12,Tactical Control System (TCS) System/Subsystem Specification - Cruise Missiles Project and Unmanned Air Vehicles Joint Project,Software Debug and Monitoring Function,9
9-3.3,Tactical Control System (TCS) System/Subsystem Specification - Cruise Missiles Project and Unmanned Air Vehicles Joint Project,System External Interface Requirements,9
9-3.3.1,Tactical Control System (TCS) System/Subsystem Specification - Cruise Missiles Project and Unmanned Air Vehicles Joint Project,Interface Identification,9
9-3.3.1.1,Tactical Control System (TCS) System/Subsystem Specification - Cruise Missiles Project and Unmanned Air Vehicles Joint Project,TCS to C4I,9
9-3.3.1.1.1,Tactical Control System (TCS) System/Subsystem Specification - Cruise Missiles Project and Unmanned Air Vehicles Joint Project,TCS to ASAS,9
9-3.3.1.1.2,Tactical Control System (TCS) System/Subsystem Specification - Cruise Missiles Project and Unmanned Air Vehicles Joint Project,TCS to JSTARS GSM,9
9-3.3.1.1.3,Tactical Control System (TCS) System/Subsystem Specification - Cruise Missiles Project and Unmanned Air Vehicles Joint Project,TCS to JMCIS,9
9-3.3.1.1.4,Tactical Control System (TCS) System/Subsystem Specification - Cruise Missiles Project and Unmanned Air Vehicles Joint Project,TCS to JSIPS-N,9
9-3.3.1.1.5,Tactical Control System (TCS) System/Subsystem Specification - Cruise Missiles Project and Unmanned Air Vehicles Joint Project,TCS to AFATDS,9
9-3.3.1.1.6,Tactical Control System (TCS) System/Subsystem Specification - Cruise Missiles Project and Unmanned Air Vehicles Joint Project,TCS to JSIPS-AF,9
9-3.3.1.1.7,Tactical Control System (TCS) System/Subsystem Specification - Cruise Missiles Project and Unmanned Air Vehicles Joint Project,TCS to CARS,9
9-3.3.1.1.8,Tactical Control System (TCS) System/Subsystem Specification - Cruise Missiles Project and Unmanned Air Vehicles Joint Project,TCS to CCTV,9
9-3.3.1.1.9,Tactical Control System (TCS) System/Subsystem Specification - Cruise Missiles Project and Unmanned Air Vehicles Joint Project,TCS to Service Mission Planners,9
9-3.3.1.1.9.1,Tactical Control System (TCS) System/Subsystem Specification - Cruise Missiles Project and Unmanned Air Vehicles Joint Project,TCS to Army Miss ion Planning System,9
9-3.3.1.1.9.2,Tactical Control System (TCS) System/Subsystem Specification - Cruise Missiles Project and Unmanned Air Vehicles Joint Project,TCS to Air Force Mission Support System,9
9-3.3.1.1.9.3,Tactical Control System (TCS) System/Subsystem Specification - Cruise Missiles Project and Unmanned Air Vehicles Joint Project,TCS to Tactical Aircraft Mission Planning System,9
9-3.3.1.1.10,Tactical Control System (TCS) System/Subsystem Specification - Cruise Missiles Project and Unmanned Air Vehicles Joint Project,TCS to GCS/ACS IPF,9
9-3.3.1.1.11,Tactical Control System (TCS) System/Subsystem Specification - Cruise Missiles Project and Unmanned Air Vehicles Joint Project,TCS to JDISS,9
9-3.3.1.1.12,Tactical Control System (TCS) System/Subsystem Specification - Cruise Missiles Project and Unmanned Air Vehicles Joint Project,TCS to TES,9
9-3.3.1.1.13,Tactical Control System (TCS) System/Subsystem Specification - Cruise Missiles Project and Unmanned Air Vehicles Joint Project,TCS to IAS,9
9-3.3.1.1.14,Tactical Control System (TCS) System/Subsystem Specification - Cruise Missiles Project and Unmanned Air Vehicles Joint Project,TCS to ATHS,9
9-3.3.1.1.15,Tactical Control System (TCS) System/Subsystem Specification - Cruise Missiles Project and Unmanned Air Vehicles Joint Project,TCS to ATWCS,9
9-3.3.1.1.16,Tactical Control System (TCS) System/Subsystem Specification - Cruise Missiles Project and Unmanned Air Vehicles Joint Project,TCS to TROJAN SPIRIT II,9
9-3.3.1.1.17,Tactical Control System (TCS) System/Subsystem Specification - Cruise Missiles Project and Unmanned Air Vehicles Joint Project,TCS to TBMCS,9
9-3.3.1.1.18,Tactical Control System (TCS) System/Subsystem Specification - Cruise Missiles Project and Unmanned Air Vehicles Joint Project,TCS to MIES,9
9-3.3.1.1.19,Tactical Control System (TCS) System/Subsystem Specification - Cruise Missiles Project and Unmanned Air Vehicles Joint Project,TCS to ETRAC,9
9-3.3.1.1.20,Tactical Control System (TCS) System/Subsystem Specification - Cruise Missiles Project and Unmanned Air Vehicles Joint Project,TCS to COMPASS,9
9-3.3.1.1.21,Tactical Control System (TCS) System/Subsystem Specification - Cruise Missiles Project and Unmanned Air Vehicles Joint Project,TCS to TEG,9
9-3.3.1.2,Tactical Control System (TCS) System/Subsystem Specification - Cruise Missiles Project and Unmanned Air Vehicles Joint Project,TCS to DT Control,9
9-3.3.1.3,Tactical Control System (TCS) System/Subsystem Specification - Cruise Missiles Project and Unmanned Air Vehicles Joint Project,TCS to Printer,9
9-3.3.1.4,Tactical Control System (TCS) System/Subsystem Specification - Cruise Missiles Project and Unmanned Air Vehicles Joint Project,External Data Storage Systems,9
9-3.3.1.5,Tactical Control System (TCS) System/Subsystem Specification - Cruise Missiles Project and Unmanned Air Vehicles Joint Project,TCS to External Power,9
9-3.3.1.6,Tactical Control System (TCS) System/Subsystem Specification - Cruise Missiles Project and Unmanned Air Vehicles Joint Project,TCS to Geopositional Data,9
9-3.4,Tactical Control System (TCS) System/Subsystem Specification - Cruise Missiles Project and Unmanned Air Vehicles Joint Project,System Internal Interface Requirements,9
9-3.4.1,Tactical Control System (TCS) System/Subsystem Specification - Cruise Missiles Project and Unmanned Air Vehicles Joint Project,AV Standard Interface,9
9-3.4.2,Tactical Control System (TCS) System/Subsystem Specification - Cruise Missiles Project and Unmanned Air Vehicles Joint Project,Real Time Processor,9
9-3.4.2.1,Tactical Control System (TCS) System/Subsystem Specification - Cruise Missiles Project and Unmanned Air Vehicles Joint Project,Distributed Processing,9
9-3.4.3,Tactical Control System (TCS) System/Subsystem Specification - Cruise Missiles Project and Unmanned Air Vehicles Joint Project,SAR Processor,9
9-3.4.4,Tactical Control System (TCS) System/Subsystem Specification - Cruise Missiles Project and Unmanned Air Vehicles Joint Project,Intercom,9
9-3.4.5,Tactical Control System (TCS) System/Subsystem Specification - Cruise Missiles Project and Unmanned Air Vehicles Joint Project,VCR,9
9-3.4.6,Tactical Control System (TCS) System/Subsystem Specification - Cruise Missiles Project and Unmanned Air Vehicles Joint Project,Printer,9
9-3.4.7,Tactical Control System (TCS) System/Subsystem Specification - Cruise Missiles Project and Unmanned Air Vehicles Joint Project,Data Storage Devices,9
9-3.4.7.1,Tactical Control System (TCS) System/Subsystem Specification - Cruise Missiles Project and Unmanned Air Vehicles Joint Project,CD Drive,9
9-3.4.7.2,Tactical Control System (TCS) System/Subsystem Specification - Cruise Missiles Project and Unmanned Air Vehicles Joint Project,Tape Drive,9
9-3.4.7.3,Tactical Control System (TCS) System/Subsystem Specification - Cruise Missiles Project and Unmanned Air Vehicles Joint Project,Redundant Array Of Inexpensive Disks (RAID),9
